id,text,l1,l2
9.36636E+17,"@wwbookclub I feel like he'd feel proud with any punishment knowing it's for Voldemort's cause, possibly inspiring others.",0,random_reply
9.36641E+17,@AirAsiaSupport Hi! please check for my name amendment request. Name is misspelled and her flight will be tomorrow. thanks,0,transport
9.36645E+17,@pizzahut ordered a pizza last night......still waiting and still got charged #12hourslater https://t.co/Di8eLFIUVk,1,food
9.36647E+17,@walmarthelp I found that link and my issue was solved IMMEDIATELY with a rep. THANK YOU,0,retail
9.36648E+17,Wow!! https://t.co/VcgHx4F5Ka,0,random_tweet
9.3665E+17,Extremely poor customer service for online pick at store @Walmart #LebanonNH. Takes the fun outta shopping! Why bother???,1,retail
9.36682E+17,@AirAsiaSupport Please check your message.,0,transport
9.36689E+17,@walmarthelp Can I get some assistance on an order I placed and rollback pricing?,0,retail
9.36695E+17,@AskeBay I have sent you a DM,0,retail
9.36715E+17,More students who earned free pizza by meeting their Nov. reading goals! @pizzahut #fmsteach https://t.co/9z4EsUdkMX,0,food
9.36718E+17,@pizzahut Like three times and got left on hold every time. What's up with y'all man,1,food
9.36722E+17,Got my free chance to win $100 FREECASH in points. Tons of wins here! https://t.co/uvgM81rqG0 #instantwingame,0,random_tweet
9.36737E+17,"If I read another “I remember it differently, but I’m sorry” non-apology, I’m going to scream. If you didn’t rape/h… https://t.co/2r9eMqNlpl",0,random_tweet
9.36743E+17,@AirAsiaSupport Is flight AK363 from Surabaya to Kuala Lumpur at 20:50 still operating?,0,transport
9.36749E+17,"@AirAsiaSupport Hi, today 02 Dec there is a flight Per/Dps at 1120.  If I book seats will I get on the plane?  IS it really flying?",0,transport
9.36759E+17,@AirAsiaSupport My flight that was cancelled was QZ541 booking number IIF5RF,1,transport
9.36762E+17,@pizzahut They gave us a 30 day credit,0,food
9.36764E+17,@AirAsiaSupport why..i cant proceed,1,transport
9.36766E+17,The highlight of my night is that me and Nicole are on a solid snap streak and it’s actually amazing,0,random_tweet
9.36782E+17,@AirAsiaSupport i have wrongly book my flight. How to change the the destination from KBR to KUL. Booking no. YK2JWF,0,transport
9.36794E+17,"@Walmart hello, i have an order issue, dm me.",1,retail
9.36814E+17,@ballababy927 @SynysterGates Gates just give her the D already,0,random_reply
9.36814E+17,"@walmarthelp trying to get an update on my order. Can you provide help? If not, i'll cancel and buy from Amazon instead.",1,retail
9.36817E+17,@pizzahut awful quality very dissatisfied like that bubble is bigger than my head!! No cheese very crappy piza!!! https://t.co/qpxRvL83ZV,1,food
9.36849E+17,@walmarthelp I need help!!,0,retail
9.36866E+17,@AirAsiaSupport please reply my DM ASAP!!!,1,transport
9.36911E+17,@MicrosoftHelps Yes I am what can I do???,0,software
9.36914E+17,"@DashDvsh True, it's overdue lol.",0,random_reply
9.36992E+17,@USPSHelp My package is stuck less than an hour away and supposed to be here today. Can I just go pick it up since… https://t.co/Nf0UEMJP0l,0,random_tweet
9.37014E+17,"@walmarthelp maybe you can get someone back to Fabric; Greer,SC store. Been waiting 30 mins.",1,retail
9.37025E+17,"""Hi, yes, I would like a steak made with 70% Canadian Beef and 30% Japanese Beef""",0,random_reply
9.37068E+17,@DylanYutko Go Badgers!,0,random_reply
9.37071E+17,Sully bought this for @Amir_Garrett https://t.co/QTsfP1XVSX,0,random_tweet
9.37073E+17,@ChipotleTweets @mattydaddy2201 whoops,0,random_reply
9.37085E+17,@TamaraLChambers I think we should all watch Elf this weekend. It's it the spirit of the month and it will make sli… https://t.co/rNTn4L3wRB,0,random_reply
9.37129E+17,please watch ���� https://t.co/9ZzxSz6Wkh,0,random_tweet
9.37132E+17,Just shook someone’s hand with a piece of half eaten Italian bread in my hand,0,random_tweet
9.37137E+17,Omg I can’t even wait anymore. #dying #tswift https://t.co/18WCVY55BC,0,random_tweet
9.37139E+17,These filters are cute tho https://t.co/X1wPBQk844,0,random_tweet
9.37147E+17,@Cappy62 You should have told me you needed a TSwify buddy. You could tag along with us. Slightly less illegal.,0,random_reply
9.37163E+17,@NASAMoon @MsDiggs312 So Cool,0,random_reply
9.37164E+17,@KyleGaldeira I just drove by. Really large cement chunks from the freeway.,0,random_reply
9.37168E+17,"@AaronOfMavis Thanks man, really appreciate it!",0,random_reply
9.37177E+17,https://t.co/o0OFFhcLL4 https://t.co/oHp3use4Wc,0,random_tweet
9.3718E+17,happy britney's birthday,0,random_tweet
9.3723E+17,When someone blocks you before you can reply ���� #ohthetravesty #nofun #hitanerve #DontRecastJace #WeLoveDom #Shadowhunters,0,random_tweet
9.37253E+17,@UbisoftSupport if you got time can u check the dms a person responded once then never responded after that?,1,software
9.37261E+17,"@AirAsiaSupport Hello, please kindly check my DM!",1,transport
9.37294E+17,@UbisoftSupport Is update more than 20GB?,0,software
9.37324E+17,"@Jsprings11 Didn’t mean for that to come off as directed towards you ��, that’s just what my reaction would be if a… https://t.co/EY1QhMB60K",0,random_reply
9.37332E+17,@QueenOfTheCute They are total cuties!,0,random_reply
9.37356E+17,@FaceTheNation @SenMajLdr More specifically he said that lower-income people are less entitled to tax breaks becaus… https://t.co/49V7dpBDRK,0,random_reply
9.37384E+17,@TheBryce_ I'm triggered by this tweet,0,random_reply
9.37387E+17,Top 20 Songs - November 2017: https://t.co/Q2vjY3J158 via @YouTube,0,random_tweet
9.37394E+17,The only time I’ll ever chase a guy is if he steals my food.,0,random_tweet
9.37418E+17,Video editing is a bore,0,random_tweet
9.3742E+17,Mmmm...unclaimed contraband bologna. https://t.co/PI2xpyHjtx,0,random_tweet
9.37422E+17,"@HMRCcustomers i am a student and am trying to sort out my tax code as I am being taxed, how do I go about fixing this?",1,services
9.37423E+17,@HMRCcustomers Where can I view it? I cannot see it,0,services
9.37425E+17,@rawb54 Lololololol I forgot you don't like beans either. This is why you guys get along so well.,0,random_reply
9.37433E+17,@HMRCcustomers Would that suggest they have not sent away my P46?,0,services
9.37439E+17,"I'm one step closer to winning $5.00 cash! &amp; $1,000 from @TopCashBackUSA #Giveaway https://t.co/otkf4I7HUE",0,random_tweet
9.37461E+17,@TheBenSwain Jealous bitch.,0,random_reply
9.37472E+17,@HMRCcustomers  Good Evening   I've started a new post &amp; the Agency are asking for confirmation.,0,services
9.37478E+17,@DIRECTVService Sent. Thanks!,0,services
9.37487E+17,@leandra_leee omg and sideburns caught me with my phone ������,0,random_reply
9.37517E+17,"Instead of tongs or tablecloths, we registered for ��. Help us eat happily ever after. https://t.co/HvogEWtAxX #DominosWeddingRegistry",0,random_tweet
9.37533E+17,@ItsKellyKnox I buried a fly in a match box....after dousing it in holy water in an attempt to revive! ...we were obv very sensitive kids!,0,random_reply
9.37583E+17,"@OnePlus_Support No, still same issue(",1,electronics
9.37645E+17,@HMRCcustomers  i want to change my tax code and not is possible webchat,1,services
9.37651E+17,@HMRCcustomers Only job. Started middle of Sept. first pay in October. Zero hour contract tax code 000000T (Mt 1),0,services
9.37653E+17,@HMRCcustomers Help! Need a clients' tax office detail for ref 663 for a mortgage application - can't find info ANYWHERE!,1,services
9.3766E+17,@DIRECTVService Thanks but I got it done.,0,services
9.37663E+17,@HMRCcustomers Can you please just confirm which town/city this is based in?,0,services
9.3767E+17,@HMRCcustomers Is pension income taxable?  I think this is not taxable,0,services
9.37674E+17,@HMRCcustomers No this is my first job,0,services
9.37685E+17,Just ordered @DIRECTV for my father-in-law. Installation next Tuesday 12/12. I will be there.,0,services
9.37691E+17,@DIRECTVService He is 93 and needs more help from us. We couldn't travel down until next week to be with the installer.,0,services
9.37715E+17,@WildeAndTausch I liked it when Jennings misspoke and referred to our coach as ‘Mark McCarthy’ ��,0,random_tweet
9.37721E+17,"@MicrosoftHelps But i can't open the document, how can i know the version number?",1,software
9.37772E+17,@kiramcfadden1 I think they just jealous TBH ��,0,random_reply
9.37775E+17,"@JamesClayton5 @NadineDorries If that is common practice, maybe all involved should consider return your laptops an… https://t.co/qIA3qFjewI",0,random_reply
9.37831E+17,Tell Senator Burr to do his job and stop protecting Trump. Email him and demand answers: https://t.co/SkxurIUZp3… https://t.co/pndRkeH2KK,0,random_tweet
9.37838E+17,@CC_DukeGames (at)CoachPatJohnson,0,random_reply
9.3785E+17,@Jaclynhill MEEE,0,random_reply
9.37857E+17,@calebp_24 You can do it!! I believe in you! And you get to see me when it's all over!! ��,0,random_reply
9.37858E+17,Leave it to me to get sick AND lose my book the week before finals �� if you see a personal finance book with highli… https://t.co/OkAmiuwQo9,0,random_tweet
9.37875E+17,@UbisoftSupport I made a support ticket on 11/20 and I was told it would take 48 hours to get a reply and I haven't heard a thing,1,software
9.3788E+17,@AbbyNeuber L M A O,0,random_reply
9.37886E+17,I already hate finals and I haven't even taken one yet ⚰,0,random_tweet
9.37899E+17,dearest @UbisoftSupport: there really needs to be an easier method to report names that are inappropriate https://t.co/qnq7lRXqcE,1,software
9.37927E+17,@ThePondScumBlog TRUMP IS THE BIGGEST liar of them all.,0,random_reply
9.37962E+17,"@UbisoftSupport Hi guys, please advise?",0,software
9.38007E+17,@MicrosoftHelps can you help out here?,0,software
9.38035E+17,@realDonaldTrump Don’t fuck with the National park system!!! Our National Parks are one of the few things foreign c… https://t.co/GRWIwH5ujA,0,random_tweet
9.38037E+17,@UbisoftSupport will the Siege update automatically start if i leave my pc on and go to bed?,0,software
9.38045E+17,@Rainbow6Game @UbisoftSupport Does this come out for everybody today?,0,software
9.38052E+17,@MicrosoftHelps can u stop adding the uk keyboard layout to my italian keyboard at every update? ktnxby,1,software
9.3806E+17,@Windows How do I file a bug report for Windows 10 Update 16299? https://t.co/10zb4D6PgL,0,software
9.38074E+17,"@MicrosoftHelps I am tryin to log into an hotmail email account that I haven't used for years, it says the email don't exist How do i log in",1,software
9.38076E+17,"@MicrosoftHelps The feedback app Hub just ""flashes"" and does nothing.  Tried it with both FF and Chrome.",1,software
9.38082E+17,@DIRECTV what a joke of a company 2 wks for a electronics to come to my house. I am looking for another source for my TV.,1,services
9.38086E+17,An actual photograph of me on hold with insurance.… https://t.co/1wv6Elsz0U,0,random_tweet
9.38092E+17,@UbisoftSupport When I run a speed test it shows I have 32mbps Download. But downloading through uPlay has 4mbps? Any fix for this?,1,software
9.38094E+17,@MicrosoftHelps I have DM'd you the transcript. Kindly check it,0,software
9.38104E+17,@UbisoftSupport I have lost the year 1 ops lol https://t.co/rV24RQpG4r,0,software
9.38106E+17,"@MicrosoftHelps It's a Hotmail account &amp; yep, just one email address.",0,software
9.3811E+17,@UbisoftSupport I just buy R6 points on Playstation store but I didn't receive it in the game. Rainbow six siege,1,software
9.38123E+17,#chromebooks #edelectronics @google The managed network settings on almost all our Chromebooks have been lost. Bug from a… https://t.co/gnUIZ6AYk3,0,random_tweet
9.3814E+17,@DIRECTVService is there an outage in Buffalo 14220? Been seeing code 771 for last two hours.,1,services
9.38142E+17,@united The confusion was on the part of your employee. And then I suffered the consequences.,1,transport
9.38145E+17,@united you are the worst airline ever! I wish I could cancel and re-book with @SouthwestAir! You are making my vacation plans horrific.,1,transport
9.38146E+17,@united It was Sunday December 3rd.,0,transport
9.38146E+17,"Lol..it's so exhausting, expensive and hard to find the right one...for me anyway. Have fun oh bring your skills yo… https://t.co/ulexf1bVC3",0,random_tweet
9.38146E+17,Hey @united your crew in DFW did an amazing job today with a delayed flight- thank you!,0,transport
9.38154E+17,"Get money for nothing with Dosh, my favorite app that pays me to shop, dine out and book hotels #dosh… https://t.co/xbpJCvjxDS",0,random_tweet
9.38155E+17,Check out new game - Guess the hunter! It’s created in #free game builder @quickappninja https://t.co/Zv9IUkwHPH,0,random_tweet
9.38158E+17,@TMobile @SamsungMobileUS #holidaytwogether #contest @MobileRocks76,0,random_reply
9.38159E+17,@donttrythis WHAT ABOUT THE POLYHEDRALS!!!,0,random_reply
9.38163E+17,@united Thanks so now what?,0,transport
9.38167E+17,Trap Ketchum now out EVERYWHERE... @shofu https://t.co/xW5leLFVA0,0,random_tweet
9.38169E+17,"Delayed an hour on my way here, delayed by 2+ hours on my way back, @united. Should have taken @Amtrak  #dontflyunited",1,transport
9.3817E+17,"@united It's not the mischief I'm worried about, it's keeping the Christmas and elf spirit. #10+hour flight",0,transport
9.38177E+17,@united Anyway. Thanks for responding. The Weather advisory is pretty clear. Just frustrating. https://t.co/JWn0sKo05z,0,transport
9.38186E+17,@FitbitSupport But ppl in the uk use miles and Celsius!,0,electronics
9.38187E+17,@united not happy with this delay from Newark to Manchester tonight :( only 30 mins free Wi-fi sucks ...,1,transport
9.38188E+17,@LPEVHybrid Yeah he prob would love it lol,0,random_reply
9.38191E+17,@FitbitSupport How many days worth of fitness data can my fitbit charge 2 hold if I am not syncing it continuously with the app?,0,electronics
9.38194E+17,@United policy to change a flight is ridiculous,1,transport
9.38198E+17,@TommyDeanWriter Blog?,0,random_reply
9.38199E+17,The Oreo Archives: Have Yourself a Depression-free Christmas https://t.co/pJq3XYbZe6,0,random_tweet
9.38205E+17,@fitbit Having prob with my Fitbit. It shows Only half charged or half up grading and nothing else. What can I do?,1,electronics
9.38206E+17,When your fit bit band is broken but you got things to do and steps to take. https://t.co/gKDbs29FHm,1,electronics
9.38209E+17,@fitbit why does your shipping promises suck?,1,electronics
9.38211E+17,SCHS Treble choir starting the winter vocal concert. @StCR13Principal @STCBulldogs https://t.co/n8dF48kdGd,0,random_tweet
9.38222E+17,"@Shypixel @DIRECTVService I pay the extra ""insurance "" every month and didn't have to wait. I don't know if there is a connection or not.",0,services
9.38222E+17,I have misplaced my Fitbit and it seems pretty pointless to exercise without it.,0,electronics
9.38223E+17,Lost my Fitbit in the last 30 minutes of my work day &amp; have absolutely no idea where the hell it is.,0,electronics
9.38227E+17,"@AaronJBonner I've literally had a decade of practice, so I'm pretty good (and OLD, good lord)",0,random_reply
9.38234E+17,@FitbitSupport my Charge 2 isn't syncing from 20 Nov. Bluetooth and Location service is on yet no luck,1,electronics
9.38235E+17,@EBrattelli What did Lexi do?,0,random_reply
9.38243E+17,@Yaysies I totally thought you meant industry contacts originally. Thanks for clarifying.,0,random_reply
9.38259E+17,@FitbitSupport hi I just got my first fatbit but it has a line going through everything is this normal https://t.co/ZC7C125nEC,1,electronics
9.3827E+17,@FitbitSupport Yes I've done all of these steps and still not working!! #Help,1,electronics
9.38283E+17,"@AirAsiaSupport sent you DM yesterday, mind to check? thank you very much.",1,transport
9.38303E+17,word 2 https://t.co/LtA85JQNwZ,0,random_tweet
9.38308E+17,@OnePlus_Support Rs 25k #down the #drain. If you can't debug/support close your company! #Oneplus,1,electronics
9.38322E+17,@AskPlayStation For Fifa 18,0,electronics
9.38384E+17,New set up for lowlight photography working extremely good @getpeid  #shotononeplus5T #rawshot @OnePlus_IN https://t.co/vQpbCSTJuC,0,electronics
9.38387E+17,@QVC you need to let your customers use the Direct Express Card using the payment method for purchasing merchandise… https://t.co/JjYvwZS69d,0,random_tweet
9.38392E+17,@oneplus can't be used on @Verizon correct?,0,electronics
9.38414E+17,"@OnePlus_Support Ok, plz find Request no. 1742725 &amp; resolve the issue ASAP.",1,electronics
9.38422E+17,My bad I got android 8.0  So what's new with this version ?,1,electronics
9.38431E+17,Hey @DIRECTVService @DIRECTV is Mobile DVR out of home not working? Mine abruptly quit working 2 days ago,1,services
9.38435E+17,"@OnePlus_Support Sure, here it is.. https://t.co/pmDdCgg72A",0,electronics
9.38436E+17,@OnePlus_Support Will try ! Thank you,0,electronics
9.38436E+17,@OnePlus_Support Thank you. It helped. Phew,0,electronics
9.38453E+17,@OnePlus_IN can OnePlus 5T do front camera portrait?,0,electronics
9.38461E+17,@paul_balze @SteveMartinToGo Come on man type faster!! Lol.,0,random_reply
9.38474E+17,@kynacoba Unckle Chuckies Whorehouse and BBQ Joint,0,random_reply
9.38476E+17,@soapythedog John McCrea's vibraslap @CAKEMUSIC,0,random_reply
9.38508E+17,No. Not okay. One-game suspension for Bengals' George Iloka reduced to $36K fine https://t.co/j51JE08wrE via @ESPN… https://t.co/ldFNc9pQtJ,0,random_tweet
9.3853E+17,@DIRECTVService has now sent me to 3 different departments and still not helping me with my billing issue. Great service!!!,1,services
9.38562E+17,@abbybarnesnicol I could not agree more Abs! I LOVE working from home as those days are so much more productive -… https://t.co/tseEEQKpBX,0,random_reply
9.38571E+17,Nervously waiting for my sister to accept my github PR @bricker,0,random_tweet
9.38586E+17,This Tweet from @DiegoMedua has been withheld in: United Kingdom.,0,random_tweet
9.3859E+17,@totallyytrixie_ Laptop screwed up and not able to get a new one at the moment. It'll probably be a while before I… https://t.co/9mpPrBtGoe,0,random_reply
9.38596E+17,@ampersteph @nocontexttgp @abby_booth She’s a robot,0,random_reply
9.38599E+17,@ReganDuckworth You say that now that I’m in Minnesota,0,random_reply
9.38616E+17,@HeatherHowell_6 I agree 100% like... She has used her platform/position to do so much for that cause and for victims compared to tswift,0,random_reply
9.38616E+17,"Tell us about your goodness-filled GoGoWeen treats, activities, and decorations. #GoGosqueeZsquad #sponsored https://t.co/nU0moKv5VO",0,random_tweet
9.38619E+17,"Try AppBundle 2 for iPhone &amp; iPad! Get 250 Apps in 1, Including Games, #Utilities, Camera and Entertainment Apps. https://t.co/WjZnOCsgKO",0,random_tweet
9.38636E+17,@moosehickey @Alyssa_Milano She is a heathen just like them.,0,random_reply
9.38658E+17,"I loved our date night, planning on having alot more �� @almaarielle",0,random_reply
9.38663E+17,@greateranglia North Fambridge ticket machine been out of service for over a week now. When are you going to fix? Causing problems!!,1,transport
9.38666E+17,@sydneybetts_ @FlorezaTiffany @chrissyteigen can you buy this one ?,0,random_reply
9.38764E+17,@DIRECTV could electronics support PLEASE do or email me the steps to get the app to register my iPad with my dvr? Chat feature never loads!,1,services
9.38809E+17,"Mrs. Howard, @FHMSChoir, stopped by to make music with Synergy Singers this morning! https://t.co/hU5bezEUwY",0,random_tweet
9.38813E+17,this tweet does not make sense please ignore,0,random_reply
9.38827E+17,"@BlackberryBallr @FOX17Blitz @Sumoney_1 OMG what a young boy in this picture, also your son haha, good times right @taramhernandez",0,random_reply
9.38852E+17,@trixamillionnn I don’t know it seems a lil wild over on your end ������,0,random_reply
9.38861E+17,$5 coupon for https://t.co/O9PeRo0QdU “GooglePayCheer” worked for me simply through website using movie theater gif… https://t.co/569u3LcVnA,0,random_tweet
9.38865E+17,@AskPlayStation No luck with PC or Phone.,0,electronics
9.38876E+17,@AskPlayStation Wasnt helpful plz dm me,1,electronics
9.38877E+17,"@Novaesoul ...between the sheets. (sorry, had to)",0,random_reply
9.38884E+17,@AskPlayStation The disk i have in is not ww2. I have ww2 on hard drive,0,electronics
9.38887E+17,@AskPlayStation I have an issue with PS4 Remote Play. It won't get past 'checking for updates'.,1,electronics
9.38892E+17,@AskPlayStation Disconnected the router and PS4 doesn't help!!!! I'm still waiting for your reply!!!,1,electronics
9.38892E+17,@AskPlayStation Can i delete the whole game and then get it back.  This is not working,1,electronics
9.38893E+17,@AskPlayStation I already did that could it be a corrupted hard drive ?,0,electronics
9.389E+17,"@AskPlayStation Is the PS camera required and if so, why is it not sold with base system?",1,electronics
9.389E+17,@KaleeStallings_ I'll give you 6,0,random_reply
9.3897E+17,Shoutout to the people that became millionaires through Bitcoin,0,random_tweet
9.38979E+17,https://t.co/CMiE3rlm4O,0,random_tweet
9.38983E+17,"@AskPlayStation Just Followed, sorry about that",0,electronics
9.39092E+17,Booooo https://t.co/Z6iWub56yb,0,random_tweet
9.39152E+17,"@SqSupportUK Hello, can you tell me why 'Offline mode' might not be available in the iOS app?",1,software
9.39165E+17,"@VodafoneIN #Net service down #Called to CC, issue nt resolved. No resolution on complaint #227878622388 even after 2hours",1,services
9.39178E+17,Tell the DEA to Leave the Supplement Kratom Alone #iamkratom #kratomeducation #KeepKratomLegal https://t.co/PUVC0koY3c,0,random_tweet
9.39187E+17,@Safaricom_Care Check DM,0,services
9.39196E+17,@JozLuv “We’ve wandered too far from a hunter gatherer society”,0,random_reply
9.39197E+17,@Safaricom_Care clarify what?,0,services
9.392E+17,My study breaks have consisted of binge-watching John Oliver shows. #thxjohn,0,random_tweet
9.39207E+17,@LenovoSupport 3 month old Legion Y720 every time I close the lid or put the computer to sleep and then wake it back up the screen looks like it is dead. Massive glitching and not able to see the log in screen. Defaulted all lid closure settings and issue,1,electronics
9.39208E+17,@Safaricom_Care kindly check DM,0,services
9.3921E+17,@DropboxSupport Can you help us with ticket# 7256931? We are not getting any response to our ticket.,1,software
9.39213E+17,"@Safaricom_Care yes you may, need the line active please. awaiting your call from one of the guys",0,services
9.39214E+17,@HMRCcustomers Still waiting on tax return since 4th June. Complaints Department was supposed to solve it and still waiting for 3 weeks.,1,services
9.39215E+17,"@DropboxSupport Just saw it, thank you!!",0,software
9.39217E+17,"@plume__ I also recommend branching out to Freecell, in which the more empty spaces you have filled up the worse you are doing",0,random_reply
9.39219E+17,"You must check out Kline, Thatch and Wes! I want them all! https://t.co/Rra0HwtVD9 https://t.co/Yg3HKxPz7h",0,random_tweet
9.39222E+17,@Dropbox Could you please tell your business team to stop hassling us? They have been relentless over the last few weeks.,1,software
9.39224E+17,@megelizabethgee i’m actually crying,0,random_reply
9.39225E+17,"@Safaricom_Care am not getting correctly, you so you are saying the cash is with Mwangi or At my account I called the customer care",0,services
9.39232E+17,@Safaricom_Care Alright thanks,0,services
9.39232E+17,"@LenovoSupport @windows whenever I turn my laptop on, it just shows the startup screen forever and won't actually turn on. This model doesn't allow me to take the battery out so I cant try that or anything.",1,electronics
9.39254E+17,https://t.co/H7NPlSQTs1,0,random_tweet
9.39276E+17,@googlefiber I just had the best customer service help from one of your team members! Resolved my problems and gave… https://t.co/smuXccO5d8,0,random_tweet
9.3928E+17,I saw Goody Proctor with the devil!!!,0,random_tweet
9.39318E+17,@MLG When will we get a new time-table for tomorrow?,0,random_reply
9.39348E+17,now i can watch people pick their nose in their cars at red lights,0,random_tweet
9.39354E+17,Am not getting correct figures on your @Safaricom_Care app. Iko nini? https://t.co/QhXyHhfvVv,1,services
9.39373E+17,@victoriajean14 @AdrianMarie519 @BrystalBaldwin1 @shelbs_rude217 @Elena_Masuri I’m glad it’s not just me your mom is sending these to ��,0,random_reply
9.39377E+17,@Safaricom_Care Hi my dad just sent money to a wrong number. Please reverse.,0,services
9.39384E+17,@Safaricom_Care you'll have to explain where my bundles go to coz i'm constantly offline....,1,services
9.39387E+17,@Safaricom_Care i have seen it at the bars tab. Thanks for the guide.,0,services
9.39436E+17,@EE when is the new HTC U11+ gonna be available to order?,0,services
9.39441E+17,"@EE Hi, I have ran out of data the the last 4 months in a row, can I modify my plan to suit? #monthly #contract",0,services
9.39449E+17,@EE Yes and I've now swapped it over to BT about a week ago,0,services
9.39455E+17,Got the new iphone 8 29th of sept...a week later they relaese a new phone...and now giving beats to everyone who gets them? Joke that! @EE,1,services
9.39462E+17,"@EE can't get any phone coverage today, you guys working, or is it a fault?",1,services
9.39465E+17,"@EE Great, but can I text with wi fi calling",0,services
9.39516E+17,@FC_Help Can you confirm the status of an order for me please. Number 2166941.,0,apparel
9.39521E+17,@EE there's no mention of casting on that page.,1,services
9.39531E+17,@EE you have dumb staff,1,services
9.39532E+17,@EE Why is we so much money?,1,services
9.39539E+17,@EE On Rosneath Arial having good upload and download speeds but terrible latency 200ms. Why is this.,1,services
9.39545E+17,@umterps Section 103 Row 8 Seat 10,0,random_tweet
9.39551E+17,"@TopmanAskUs why send me an email to say you are cancelling my order because you no longer have Small in stock, but still proceed to sell that size on your website?! pic.twitter.com/cZ0WrzynE7",1,apparel
9.39567E+17,2nd time in 3 years! #SDCC2018 https://t.co/ewuciUEUD0,0,random_tweet
9.39568E+17,"@CoachFalco That’s awesome!!! Merry Christmas, coach!!",0,random_reply
9.39577E+17,@WeNeedFeminlsm Men already hit us worldwide and it goes largely unnoticed and unpunished. I don't think violence i… https://t.co/p6klzqQSXa,0,random_reply
9.39587E+17,"Suggestion to @BLACKANDDECKER I bought your 12-Cup Programmable Coffee and Tea Maker CM30055, 5 minutes it too long to steep most teas especially green and white tea. Unit should have option to reduce tea brewing time. Makes a nice cup of coffee, though",1,other
9.39617E+17,@DropboxSupport Thanks!,0,software
9.39634E+17,@sylvioso James Franco for the Oscar(actor). If you saw The Room he captured his character perfectly,0,random_reply
9.39647E+17,In need of someone to watch Christmas movies w����,0,random_tweet
9.3968E+17,Still sitting pretty ! ������ https://t.co/fGT8x5CdT7,0,random_tweet
9.39687E+17,"@kacyfalk Lol, thanks Kacy ��",0,random_reply
9.39688E+17,When ur daughter do ur hair and u feeling ur self https://t.co/4O9dpiHUNy,0,random_tweet
9.397E+17,@Mythic_Memory Yes that is very true,0,random_reply
9.39701E+17,@KandraKPTV I just witnessed a huge building fire in Santa Monica California,0,random_tweet
9.39729E+17,@XboxSupport nothing on our end here in Canada yet.,0,electronics
9.3973E+17,I would share it but @Dropbox still has my account held hostage.,1,software
9.39743E+17,@XboxSupport How long will this issue be ?,1,electronics
9.39751E+17,@BLACKANDDECKER Pq n consigo comprar a bateria de 12 v da minha parafusadeira?,0,other
9.39784E+17,So sick of Xbox being trash! I get teredo errors and I never use to get them!! @XboxSupport,1,electronics
9.39806E+17,@XboxSupport I factory reset because of this I there a way to retract this,0,electronics
9.3981E+17,@XboxSupport when will #GTA5ONLINE be working right? #FixIt,1,electronics
9.39826E+17,"@XboxSupport Yes its still happening,it still says ""https://t.co/JzrTmzC4u4"" and it has no download speeds or upload speeds at all.",1,electronics
9.39843E+17,"@hulu your Xbox app is worse than flossing with orange juice, or at the very least, less user friendly.",1,software
9.39858E+17,I just joined Gamer Rewards. Sign up and get free tickets and prizes here: https://t.co/2LDyBPIOuL,0,random_tweet
9.39864E+17,@xboxuk @XboxSupport everytime i go on ww2 it lags me out every sever and kicks me off the game??,1,electronics
9.39868E+17,Why the hell is @PUBATTLEGROUNDS STILL not available to preorder on the @Xbox @XboxSupport store? WTF.,1,electronics
9.39877E+17,@XboxSupport Any more suggestions?,0,electronics
9.39881E+17,@XboxSupport trying to get on cod WWII not updating and when I try play it it takes me to Microsoft Store,1,electronics
9.3989E+17,"Due to @hulu issues, just getting to @TheMindyProject finale now. Thank you, @mindykaling, for making this magic. You are my she-ro.",1,software
9.39913E+17,@ThreeUKSupport Done all of that. It was working last week,1,services
9.39914E+17,"@ThreeUKSupport I already did, they promised a call back and it didn't happen.  Not impressed with the colleagues in Noida",1,services
9.39916E+17,Why is this @S1lvrr https://t.co/3xi6abRyPn,0,random_tweet
9.39918E+17,@ThreeUKSupport Within 48 hours,0,services
9.39924E+17,@hulu_support answer your phone i've been on hold for like an hour,1,software
9.39928E+17,"That’s a terrible call, ref. That was shoulder to shoulder. #DETvsTB #bullshit #badcall #terrible",0,random_tweet
9.39928E+17,@dgunnerHG I don’t know what happened there. That was crap.,0,random_reply
9.3993E+17,@hulu_support CBS minn vs Carolina is unwatchable bad.  Fox Dallas vs Giants if fine though.  Can you check your cbs feed,1,software
9.39931E+17,@ThreeUKSupport I can call and txt fine.i have been here last 8 days and about 5 weeks out of last 8,0,services
9.39933E+17,@VerizonSupport all of a sudden I can't connect to my primary wireless network but guest one works,0,random_tweet
9.39941E+17,@ThreeUKSupport Yes 48 hours from 12pm today,0,services
9.39949E+17,@delaney_hal @realDonaldTrump @TomSteyer @SecretaryAcosta @USDOL He's a real winner alright ��,0,random_reply
9.39953E+17,Why are all the new @hulu apps so bad. I have 2 fire TVs and both have constant errors and even if you get in the layout is ridiculous.,1,software
9.39953E+17,@ThreeUKSupport yeah gl53 7jx. The shop mentioned the new John Lewis blocking signal but not much else.,0,services
9.39953E+17,@ThreeUKSupport Thanks Three. Does the data passport work in Grenada,0,services
9.39954E+17,@hulu @hulu_support yall should get House MD since netflix dropped that one too,0,software
9.39954E+17,4 of 5 stars to Doctor Sleep by Stephen King https://t.co/5MeankxJHK,0,random_tweet
